ID Transaksi,Tanggal,Bulan,Tahun,Usia Pembeli,Gender,Berat Barang (gr),Berapa Kali Transaksi,Waktu Pengiriman (Hari),Ongkos Kirim
8745,14,6,2022,66,P,987,6,3,10000
9337,6,4,2023,60,P,306,17,4,40000
3843,8,2,2024,66,P,569,6,9,50000
2216,18,8,2024,69,L,381,18,14,10000
6273,25,4,2024,34,L,374,19,4,10000
7910,8,6,2023,21,P,691,20,14,30000
5157,12,2,2022,64,P,497,1,7,40000
3263,1,4,2023,58,P,27,4,5,10000
7623,10,12,2023,50,P,633,15,5,50000
2099,26,10,2024,22,P,711,2,1,50000
9376,2,8,2024,22,L,674,4,3,10000
4075,27,11,2023,35,P,239,12,7,10000
6611,5,11,2023,57,P,931,14,6,10000
3921,10,2,2022,45,L,874,5,13,40000
1687,20,3,2022,63,P,829,4,10,10000
815,9,7,2022,46,P,535,5,1,40000
7875,21,11,2023,54,L,445,1,4,10000
6309,3,10,2024,51,P,263,8,13,10000
3612,10,10,2024,24,P,576,13,7,30000
646,20,9,2022,32,L,167,16,4,50000
8424,9,5,2023,54,L,99,20,7,50000
5705,3,5,2024,28,L,689,7,7,30000
9895,31,5,2024,32,P,581,18,4,10000
2302,21,5,2022,39,P,729,12,6,10000
9937,17,11,2022,38,L,274,7,3,20000
2193,14,1,2022,53,P,57,14,11,50000
4629,21,12,2023,59,P,191,14,13,10000
2792,27,8,2023,28,L,840,18,9,30000
1308,21,1,2022,41,L,188,19,12,40000
8389,6,5,2022,69,P,108,8,10,30000
5241,23,9,2022,46,L,550,3,14,50000
8385,2,9,2024,37,P,8,19,9,10000
5783,27,8,2022,28,P,277,10,6,30000
7688,14,7,2024,55,L,475,19,10,50000
7370,1,10,2023,76,P,433,3,4,10000
4337,20,7,2023,75,L,19,4,13,20000
5504,13,8,2022,49,P,101,3,11,50000
6836,26,9,2023,66,L,662,8,6,20000
6393,27,11,2023,68,P,634,3,1,20000
7133,21,5,2023,52,P,527,20,11,30000
633,18,1,2023,51,L,836,15,11,20000
3924,25,12,2024,29,P,103,5,14,10000
1155,23,9,2024,62,L,944,2,12,10000
9955,14,1,2024,57,L,989,7,10,40000
3316,17,9,2022,40,L,900,16,9,10000
9964,5,11,2024,78,P,400,3,2,50000
4311,19,8,2023,22,L,550,4,7,40000
7269,16,3,2022,54,L,259,12,10,20000
584,3,1,2023,28,P,44,17,14,10000
2190,23,2,2022,68,L,295,7,9,20000
5041,6,5,2024,51,P,368,1,10,30000
5501,10,9,2024,31,L,18,8,2,50000
808,29,2,2023,55,L,477,20,12,20000
7796,7,10,2024,60,L,252,2,7,20000
2494,18,5,2022,21,L,76,1,3,30000
3119,5,12,2023,65,L,136,1,7,40000
7874,7,2,2024,52,L,49,7,13,20000
629,8,2,2022,59,P,517,9,8,50000
3211,30,1,2022,76,L,511,8,8,20000
7751,5,6,2022,52,L,296,2,3,20000
1641,16,12,2023,32,L,458,19,14,30000
5843,18,3,2022,42,P,627,10,11,30000
8533,22,2,2023,34,L,124,10,1,40000
6222,19,2,2022,52,L,536,7,8,10000
3177,22,4,2023,28,P,97,4,10,40000
8395,5,1,2024,36,P,203,17,3,30000
7814,2,11,2023,65,P,470,16,4,50000
8171,25,5,2023,36,L,827,14,4,20000
2093,16,8,2022,44,P,865,2,2,30000
6011,5,7,2022,44,L,460,16,9,10000
2023,8,5,2023,35,L,19,14,6,50000
8033,4,10,2022,80,P,225,6,2,40000
5113,15,6,2024,58,L,912,4,10,50000
3008,2,7,2022,23,P,165,10,14,10000
9518,23,1,2024,43,L,752,20,3,40000
9890,14,11,2023,25,L,863,6,8,10000
1316,10,8,2023,66,P,716,11,9,50000
9118,31,3,2022,64,P,656,8,6,30000
5071,24,11,2022,31,P,117,11,8,20000
7534,31,1,2023,31,L,522,19,1,20000
7521,2,6,2024,78,L,985,15,13,20000
6148,1,2,2023,78,L,507,10,6,40000
7178,16,6,2022,22,P,590,4,12,40000
4341,9,5,2023,68,P,541,11,12,20000
1066,10,11,2023,56,P,343,3,10,10000
6943,5,9,2022,62,L,799,17,4,10000
485,4,3,2022,34,L,731,14,10,30000
5056,10,12,2024,37,L,738,10,1,10000
5848,26,2,2024,51,P,390,3,7,50000
687,18,10,2024,57,L,257,6,12,20000
6948,2,3,2024,68,P,450,14,12,10000
429,5,2,2023,34,L,739,6,11,40000
2265,30,2,2023,62,L,362,4,2,10000
8057,3,2,2023,45,L,390,13,14,10000
1190,29,9,2024,57,P,675,1,8,40000
3296,11,3,2024,25,L,72,6,1,20000
8417,15,1,2023,58,L,559,3,5,40000
1368,26,10,2023,27,L,6,11,6,10000
3642,4,8,2024,50,P,681,12,11,10000
911,22,7,2024,65,P,917,17,10,50000
9391,21,7,2023,41,L,263,15,6,20000
287,4,4,2023,46,L,943,16,9,20000
8348,7,5,2023,51,L,889,12,12,30000
3271,11,8,2022,51,P,103,3,7,30000
6125,26,5,2024,63,L,169,11,10,40000
2466,15,2,2024,68,P,74,16,2,20000
1615,8,8,2022,60,L,734,7,9,50000
958,28,2,2024,57,P,377,15,9,20000
5712,27,10,2022,56,P,627,6,7,10000
8070,11,11,2023,52,P,263,18,11,30000
5282,19,1,2024,62,P,887,6,6,10000
2680,30,3,2024,52,P,158,13,10,20000
7096,29,2,2022,62,L,476,2,13,50000
8155,12,10,2022,35,P,350,8,9,50000
5651,3,1,2022,77,L,817,16,7,10000
8681,30,8,2023,24,P,855,12,7,30000
3008,28,10,2023,43,P,330,14,5,50000
4115,1,3,2022,73,L,15,3,13,30000
4202,11,6,2022,75,P,221,16,8,20000
6486,29,3,2022,63,P,352,3,12,30000
8986,10,4,2022,44,P,556,10,2,30000
7709,19,6,2022,55,P,596,11,5,30000
7765,16,1,2023,33,L,448,10,10,10000
5350,30,6,2023,50,L,169,12,5,30000
2477,5,1,2024,32,P,321,19,4,30000
6837,28,5,2023,46,L,299,14,4,30000
9986,26,11,2022,68,L,163,18,5,10000
9991,30,9,2023,31,P,966,18,4,20000
4770,18,6,2022,36,P,20,15,12,30000
6774,8,5,2023,41,L,14,10,13,50000
6316,24,8,2024,62,P,772,1,9,50000
7823,6,5,2024,65,P,296,3,14,30000
8230,9,11,2024,62,L,575,13,8,20000
5355,27,9,2024,41,P,128,15,12,20000
8516,25,11,2023,30,P,458,16,14,30000
1873,11,5,2023,30,P,549,6,3,30000
4203,15,2,2022,25,P,322,10,8,40000
8117,3,1,2024,60,P,804,10,9,40000
4689,10,7,2024,63,L,553,17,3,10000
2908,26,2,2023,46,P,395,8,11,20000
2611,11,7,2024,41,P,412,11,11,50000
434,3,11,2022,57,L,162,12,12,50000
4362,23,5,2022,27,L,893,2,8,20000
3978,30,5,2022,46,P,603,18,11,10000
7398,24,12,2022,78,P,953,20,13,50000
8344,15,10,2022,67,P,372,11,3,20000
9807,18,1,2023,78,P,648,15,3,50000
4470,21,4,2022,65,P,943,19,13,40000
1893,25,2,2023,46,P,776,14,5,30000
2458,2,3,2023,60,P,355,4,11,50000
9033,7,10,2023,73,L,86,4,4,10000
1955,21,1,2023,65,P,13,3,3,50000
8910,26,9,2023,48,L,126,3,4,40000
9996,13,4,2022,55,L,7,15,3,10000
1857,14,12,2024,22,P,848,10,2,50000
5972,12,7,2023,25,L,383,9,2,50000
2110,9,11,2024,33,L,917,8,12,40000
8405,15,7,2023,51,L,250,8,7,50000
4418,22,10,2023,30,P,97,14,8,30000
8720,2,10,2024,71,P,152,5,6,50000
2740,12,12,2024,57,L,134,11,12,20000
1051,13,3,2024,79,L,346,15,1,10000
412,6,12,2023,46,P,392,8,7,40000
741,4,11,2023,38,L,422,19,5,10000
5543,30,7,2024,27,L,416,8,6,30000
4005,19,2,2023,37,P,827,5,11,40000
22,17,11,2023,50,L,432,9,9,30000
4470,16,5,2024,50,L,799,2,14,40000
3506,10,3,2023,52,L,187,4,5,10000
6661,5,12,2023,43,L,817,20,14,40000
4681,6,9,2023,43,P,139,11,9,40000
5439,17,7,2024,25,P,766,18,8,20000
3001,20,8,2024,36,P,489,13,9,40000
4884,11,3,2022,38,L,433,5,12,10000
146,7,4,2024,79,L,585,10,4,30000
7910,2,5,2022,78,L,918,3,6,10000
1097,2,6,2023,74,P,375,9,7,30000
7719,11,4,2024,33,P,881,13,11,30000
6584,13,11,2023,41,L,455,13,13,50000
5498,9,11,2024,62,P,312,11,1,30000
3801,1,5,2022,34,P,760,18,12,30000
7830,30,9,2023,27,L,152,19,1,50000
4429,8,8,2024,45,L,819,16,4,10000
4865,7,3,2022,47,P,517,6,2,10000
6877,23,4,2024,79,L,475,4,2,30000
382,24,1,2023,43,P,630,3,9,50000
7940,8,1,2022,77,L,218,6,14,50000
9746,2,9,2023,42,L,969,20,1,50000
7855,10,7,2022,23,L,74,1,7,30000
7039,3,1,2023,75,P,814,3,12,20000
9142,3,8,2023,25,L,659,8,14,30000
9355,18,5,2024,35,L,177,11,3,50000
5551,18,6,2024,55,P,133,8,4,50000
9397,11,2,2024,63,P,656,2,7,30000
6842,28,4,2024,72,P,865,11,12,30000
3679,12,11,2024,76,P,877,18,4,50000
8567,27,5,2024,53,L,975,2,4,10000
2580,30,12,2024,69,P,95,3,10,20000
6824,15,1,2023,71,P,408,16,1,40000
3588,27,9,2022,73,L,282,19,5,20000
5618,31,5,2023,32,L,362,8,3,20000
7179,26,9,2022,37,L,602,1,9,50000
5727,23,5,2022,50,P,980,17,7,50000
7501,27,9,2022,75,L,9,15,8,30000
3105,16,4,2022,58,L,877,13,1,50000
1459,5,2,2023,28,L,831,4,13,30000
2547,10,3,2024,35,P,847,3,13,20000
8304,25,11,2024,50,P,788,17,7,40000
5059,17,6,2022,56,P,915,11,7,20000
7689,2,2,2023,74,L,386,2,13,30000
5507,31,9,2022,53,P,151,12,12,10000
2848,13,3,2022,43,L,404,6,13,30000
3560,31,6,2024,48,L,891,15,5,30000
1525,15,7,2023,31,L,294,18,5,40000
6864,10,12,2024,48,P,822,17,6,10000
8121,29,1,2022,38,P,832,13,1,40000
403,17,10,2022,72,P,129,3,6,10000
7756,31,5,2023,29,P,45,3,12,10000
7681,24,3,2023,32,L,874,10,5,30000
926,8,8,2023,24,P,599,13,12,50000
6213,26,5,2022,37,L,270,5,10,10000
9239,5,1,2023,78,L,694,6,8,20000
5536,27,1,2024,36,L,224,6,9,50000
960,14,1,2024,31,L,899,17,12,40000
7936,11,6,2022,41,P,114,19,14,40000
285,31,2,2023,66,L,505,6,3,50000
8973,13,10,2023,77,L,99,19,1,10000
3848,4,4,2024,22,L,923,3,7,40000
170,22,2,2022,74,P,383,5,12,30000
2525,20,1,2023,39,P,443,5,12,10000
3348,28,5,2022,66,P,781,12,14,40000
9762,7,3,2024,48,L,612,4,4,10000
6729,3,5,2023,30,L,309,12,5,30000
450,12,1,2022,66,P,675,19,10,20000
3135,26,1,2022,45,L,737,19,9,40000
7523,10,3,2023,30,L,631,3,12,30000
9396,21,2,2024,72,P,905,4,6,10000
2577,24,3,2022,25,L,259,18,3,40000
7127,5,12,2023,45,P,220,16,14,10000
2881,19,12,2024,47,P,14,18,8,20000
2150,1,3,2023,25,L,257,17,9,20000
9337,27,10,2023,66,P,550,10,2,20000
3773,3,3,2022,52,L,954,11,11,50000
4183,12,12,2023,65,P,506,8,3,40000
7046,23,9,2023,22,P,869,15,12,30000
3636,3,5,2023,70,P,98,14,9,20000
9791,22,12,2022,50,P,124,10,14,20000
7808,18,2,2023,74,P,363,6,14,10000
192,7,12,2023,72,L,347,15,7,40000
4640,5,10,2024,69,P,104,7,2,30000
60,4,9,2024,62,L,335,3,2,10000
2944,11,5,2022,42,P,338,3,11,20000
5675,21,5,2022,57,L,213,19,3,30000
5999,3,11,2024,44,L,411,7,7,20000
2031,29,6,2024,46,P,405,7,4,10000
2691,12,11,2023,61,L,450,18,9,50000
1074,21,1,2023,64,P,871,20,10,30000
2930,16,4,2022,32,L,425,12,10,20000
4444,22,4,2024,65,L,301,15,11,20000
1453,31,5,2024,70,L,954,9,1,30000
5158,1,9,2022,44,L,255,12,12,30000
6428,29,10,2023,56,L,485,17,13,50000
4779,22,7,2024,68,P,428,10,8,50000
8843,21,6,2024,27,P,456,15,8,40000
9183,1,5,2023,39,P,981,10,7,50000
8264,12,9,2023,22,P,74,20,2,10000
9860,18,1,2022,71,L,901,17,4,10000
7371,13,3,2024,55,L,203,7,13,10000
1693,26,8,2022,67,L,965,1,11,30000
3029,16,2,2022,59,L,626,10,9,50000
1902,30,4,2023,66,P,498,18,13,20000
6767,30,5,2024,34,L,842,8,9,30000
431,30,11,2022,38,L,880,13,8,30000
1780,16,11,2023,68,L,339,4,2,30000
1911,1,5,2024,35,L,606,2,10,30000
8867,26,12,2023,66,L,93,14,8,20000
5681,30,5,2023,22,P,860,4,8,20000
4712,3,6,2023,52,L,290,11,6,20000
3450,30,2,2024,79,P,267,19,8,10000
1802,6,9,2024,61,P,55,15,13,30000
7617,2,1,2023,76,L,228,7,12,40000
7341,3,10,2024,75,P,461,10,3,20000
8082,14,4,2022,54,L,557,20,12,30000
4198,13,9,2024,34,L,783,13,14,10000
9833,2,3,2022,61,L,55,8,14,50000
7414,30,10,2022,39,P,813,10,10,10000
6268,6,5,2024,62,L,147,13,1,20000
7446,22,4,2024,40,L,361,2,14,20000
8003,29,11,2022,48,P,212,10,10,10000
3005,27,1,2024,58,L,616,5,2,50000
7004,15,6,2023,35,L,592,9,5,50000
6941,19,12,2024,74,L,187,7,5,50000
6313,28,6,2023,74,L,883,3,8,20000
2463,12,6,2023,53,P,465,11,3,40000
5135,17,8,2023,53,P,378,6,4,20000
2128,4,12,2024,29,P,394,12,1,30000
601,28,3,2024,68,L,462,16,2,50000
5669,10,12,2024,57,P,451,12,5,10000
3004,18,6,2024,55,L,270,6,12,10000
6905,21,4,2024,27,L,475,11,4,50000
7587,28,6,2022,21,P,552,2,3,30000
9408,28,4,2024,22,P,794,8,1,50000
2044,3,8,2022,36,P,380,17,1,50000
715,11,9,2022,80,P,829,16,13,20000
9433,22,12,2023,61,P,455,9,4,30000
9572,23,4,2024,69,L,888,11,9,40000
7378,16,2,2022,34,P,994,2,10,40000
4185,20,3,2022,51,P,250,7,14,10000
2160,18,12,2023,50,L,273,12,5,10000
5957,29,12,2022,60,L,197,17,6,40000
1359,13,9,2022,78,L,84,8,1,20000
6991,9,9,2022,53,L,538,7,10,30000
4911,26,1,2024,21,L,178,15,3,20000
207,25,9,2024,22,L,228,13,4,30000
8721,4,7,2024,39,L,648,9,12,20000
6766,8,9,2023,46,P,419,4,11,20000
7875,25,9,2022,57,L,83,11,14,20000
6489,8,8,2023,40,P,40,3,6,20000
1479,25,3,2024,47,P,656,8,6,40000
6196,6,5,2024,43,L,33,20,7,50000
8671,31,6,2022,30,P,57,17,11,30000
8994,24,10,2023,22,L,928,20,7,20000
8890,29,1,2022,26,L,309,13,4,30000
8850,13,3,2022,77,P,583,16,1,10000
7733,12,11,2024,56,P,596,14,3,20000
9518,8,11,2024,47,P,232,4,1,40000
3358,21,6,2023,71,L,440,12,7,10000
8168,7,5,2024,70,P,458,17,14,50000
9284,27,11,2023,38,P,291,17,4,30000
4747,22,2,2023,46,P,744,10,14,20000
5042,8,8,2022,46,L,657,17,1,50000
4377,12,12,2022,28,L,705,4,7,30000
8926,31,11,2024,26,P,831,3,13,10000
1939,30,8,2024,35,L,229,10,1,50000
362,7,9,2023,50,L,53,20,14,50000
9286,8,6,2022,74,P,452,7,3,50000
214,9,11,2022,49,P,689,9,13,10000
1652,29,9,2024,43,P,857,2,12,30000
7246,19,5,2024,73,P,943,2,2,40000
801,6,12,2024,78,L,463,3,5,50000
3581,9,11,2023,62,L,963,7,12,10000
5490,24,10,2022,77,L,42,19,6,20000
4769,19,1,2024,60,P,166,20,1,10000
6419,11,9,2024,32,P,988,20,1,20000
4111,10,10,2024,24,L,898,7,7,30000
5498,4,6,2022,77,P,114,15,12,20000
5187,5,6,2022,44,L,829,15,3,30000
3146,12,12,2023,38,P,138,3,13,20000
4172,8,4,2023,71,L,737,4,3,40000
5927,20,2,2024,58,P,101,3,14,40000
1360,25,5,2022,26,L,669,2,13,50000
8954,31,7,2023,44,L,638,5,4,10000
7474,18,1,2023,73,P,226,17,13,20000
1871,27,9,2023,55,L,475,8,10,50000
1994,5,6,2024,68,P,806,10,14,20000
741,22,10,2022,43,L,911,9,6,10000
3418,25,4,2022,70,L,329,12,2,20000
5205,28,3,2023,31,L,483,13,6,20000
7184,14,3,2023,75,L,949,5,2,40000
8341,25,1,2023,78,P,588,1,4,20000
7282,3,10,2024,61,L,119,2,8,30000
4935,20,7,2022,28,L,248,13,9,20000
9306,9,7,2022,40,L,37,20,8,40000
2675,2,1,2023,42,L,679,2,6,20000
9183,14,6,2023,46,L,704,13,10,10000
8768,15,5,2022,22,L,535,18,5,40000
4907,5,7,2023,57,P,352,4,8,10000
8405,31,6,2024,30,L,440,17,6,40000
3443,5,9,2024,30,P,433,20,1,40000
9301,28,8,2022,55,L,465,8,11,40000
7809,9,8,2024,44,P,957,6,4,50000
2811,11,5,2022,76,L,483,7,8,20000
4015,17,1,2023,71,P,525,15,11,10000
7896,29,11,2023,79,P,569,14,4,20000
3085,15,3,2024,80,L,87,2,12,30000
7576,3,8,2024,43,L,947,12,7,10000
4314,12,11,2022,34,P,201,6,10,30000
3027,27,5,2023,42,L,491,6,3,50000
6324,21,10,2024,68,L,548,11,13,10000
8451,13,7,2022,39,P,317,5,5,20000
1157,3,5,2023,48,P,104,6,14,40000
1614,15,7,2024,25,P,694,14,8,40000
3935,26,1,2022,63,L,990,8,12,20000
6419,28,2,2024,47,L,527,18,7,10000
2736,3,2,2022,32,L,359,12,11,20000
7610,14,9,2022,74,L,38,1,13,30000
754,25,5,2024,78,L,477,1,13,50000
3987,21,8,2022,73,P,975,12,14,20000
8952,9,6,2022,42,L,274,17,12,20000
4640,10,5,2024,24,P,89,1,3,40000
6835,12,2,2023,74,L,262,2,4,10000
2193,6,8,2023,32,L,705,4,6,30000
2869,12,9,2023,25,L,565,7,4,40000
4067,13,4,2022,34,P,519,17,14,30000
6395,10,9,2023,48,L,56,5,2,10000
7657,25,8,2022,56,P,631,17,2,50000
4689,10,9,2023,60,P,664,12,9,40000
7880,31,6,2023,35,P,788,6,11,20000
5190,31,1,2022,50,L,183,15,13,50000
3711,24,10,2022,22,L,563,19,13,50000
5686,21,1,2022,78,L,895,7,9,50000
8051,29,11,2024,75,P,145,10,12,10000
3241,30,6,2023,32,L,518,12,2,30000
7283,5,8,2024,46,L,129,20,11,30000
767,12,2,2024,57,L,257,2,2,30000
5511,9,4,2024,76,L,498,20,8,30000
4747,25,5,2022,79,P,210,16,7,50000
6380,13,6,2024,22,P,197,18,1,20000
5904,2,3,2023,46,L,137,15,4,30000
5466,28,5,2023,59,L,852,12,2,10000
84,26,10,2024,23,L,532,6,13,30000
4266,25,7,2022,26,L,812,19,13,30000
7839,3,11,2024,56,P,529,15,11,10000
8919,4,7,2024,34,L,787,10,2,30000
7295,31,12,2024,43,P,254,19,13,10000
9657,26,7,2024,53,P,464,8,14,30000
2978,12,5,2023,45,P,875,4,14,10000
5162,17,5,2024,66,L,222,9,9,30000
5807,24,11,2022,30,L,535,12,11,40000
1500,25,9,2022,62,P,61,10,14,40000
7533,3,6,2024,45,P,499,10,12,10000
6958,21,8,2023,22,L,628,17,7,30000
6653,4,3,2024,37,L,119,7,9,50000
9883,22,10,2023,76,P,971,7,1,50000
7062,23,9,2022,29,L,645,8,6,50000
9845,20,3,2024,76,L,7,9,4,30000
5839,4,3,2023,40,P,245,3,11,10000
8260,24,4,2023,25,L,401,20,11,40000
2937,15,3,2024,34,P,779,6,14,30000
1814,25,11,2023,71,P,68,3,6,10000
3361,15,5,2023,47,L,176,6,5,10000
2598,20,2,2023,47,L,972,18,7,30000
6889,31,2,2024,49,P,122,15,3,50000
4962,30,3,2024,65,P,656,20,2,10000
877,22,3,2022,54,L,941,12,7,50000
7479,3,2,2023,68,L,517,15,4,50000
8194,22,8,2024,34,P,26,3,3,10000
3123,1,6,2022,50,L,362,4,3,40000
7878,24,5,2024,36,L,560,2,14,40000
6405,14,6,2023,69,L,50,16,11,40000
4274,29,11,2022,39,P,187,3,12,10000
5565,23,1,2022,75,L,979,4,13,30000
8847,10,7,2022,23,P,214,9,1,20000
8652,25,2,2022,27,P,354,18,11,30000
8618,11,9,2024,61,L,471,10,14,10000
3633,13,12,2024,43,L,114,2,7,50000
3904,23,2,2023,66,L,998,7,3,30000
2737,5,11,2022,53,P,155,18,1,20000
7175,9,8,2022,46,L,427,1,11,10000
5212,28,7,2023,28,P,398,14,2,50000
4378,2,9,2022,45,L,941,7,10,40000
7897,31,1,2023,21,L,134,18,11,40000
6066,13,5,2024,69,P,373,12,1,40000
4423,23,12,2022,53,L,443,1,7,50000
8198,4,11,2023,76,P,536,13,1,50000
2161,30,10,2023,41,P,161,20,7,50000
5266,11,11,2022,47,P,679,13,12,40000
6753,13,5,2024,53,L,319,14,9,40000
9789,23,1,2024,61,P,708,14,1,20000
1242,22,8,2023,58,L,965,16,9,20000
9055,5,12,2023,64,L,764,17,6,30000
5880,23,10,2023,53,P,289,16,3,20000
3162,9,12,2022,55,P,898,4,7,50000
9118,15,3,2023,63,P,314,9,10,50000
7692,17,7,2022,40,L,554,6,7,20000
122,6,9,2022,77,P,954,4,7,40000
2439,5,8,2024,67,P,87,19,2,10000
2991,5,8,2023,48,P,515,11,1,10000
4179,5,5,2024,46,L,696,20,14,40000
8349,8,11,2023,52,P,865,3,10,50000
605,10,7,2024,49,L,490,4,1,40000
5589,11,8,2024,66,P,184,10,3,50000
370,30,2,2024,39,P,925,7,13,10000
4408,28,5,2022,22,L,851,20,12,10000
7514,20,11,2022,49,P,327,6,8,10000
633,9,11,2024,33,P,442,11,10,50000
3038,3,10,2022,39,L,814,12,14,30000
8238,25,5,2024,47,L,809,11,3,20000
5480,21,12,2022,41,L,332,15,11,30000
3057,11,10,2024,60,P,277,10,6,30000
4695,25,1,2024,40,P,959,17,6,30000
4745,8,8,2022,45,L,194,5,6,50000
1667,26,10,2023,27,P,48,15,6,50000
4391,18,2,2024,23,L,686,20,4,10000
3649,3,5,2022,39,P,490,9,6,20000
8849,22,4,2024,76,P,755,20,4,30000
6818,3,12,2023,22,P,192,3,9,10000
9755,28,6,2023,64,L,35,16,8,40000
861,17,4,2022,62,P,756,1,2,50000
7517,18,1,2024,47,P,597,9,3,10000
829,16,11,2024,29,L,975,10,7,10000
8272,12,1,2022,42,P,193,17,11,10000
8564,10,5,2022,74,L,264,16,3,30000
4555,16,12,2024,27,L,572,11,5,20000
7265,24,1,2022,48,L,671,18,8,30000
4246,12,1,2024,33,L,301,8,13,10000
8521,15,5,2022,62,L,791,12,10,30000
1875,21,2,2024,64,P,430,4,10,20000
2050,9,6,2024,25,P,771,13,14,30000
1471,18,10,2022,22,L,679,14,10,30000
8128,2,2,2023,68,P,170,6,1,50000
390,19,2,2023,61,P,111,4,2,10000
3510,3,3,2023,45,L,625,16,11,20000
4933,7,4,2023,73,L,728,18,4,30000
6898,26,9,2022,69,P,512,4,10,20000
6566,21,10,2023,30,P,424,2,9,10000
5455,8,4,2024,63,L,222,15,5,40000
7286,11,4,2022,66,P,811,19,10,10000
6901,24,4,2022,68,L,706,13,13,10000
3265,27,5,2024,39,L,268,3,12,50000
3914,20,8,2024,71,L,321,8,5,20000
9099,18,9,2023,24,P,864,3,4,30000
8746,15,8,2022,44,L,36,16,5,50000
6387,15,7,2023,53,P,846,1,9,40000
946,11,2,2023,59,P,366,17,6,40000
8008,31,2,2023,43,P,963,7,3,20000
4822,13,11,2023,47,P,447,19,2,50000
3369,30,11,2022,63,L,43,8,7,50000
5817,14,12,2022,42,L,830,1,6,30000
4053,22,9,2024,63,L,757,6,6,40000
3552,5,11,2022,71,L,249,12,13,10000
1878,21,4,2022,62,P,253,3,12,30000
2119,28,2,2023,26,P,735,14,13,50000
782,30,6,2024,23,L,73,12,5,50000
8241,5,1,2024,73,L,241,10,2,50000
8066,10,3,2024,78,L,654,10,8,50000
4342,28,7,2022,56,P,132,13,7,10000
4929,7,7,2024,70,L,904,8,8,40000
5726,21,4,2022,51,P,521,5,13,50000
1593,6,5,2023,36,P,521,11,4,20000
299,13,10,2024,79,P,840,11,2,50000
8446,12,5,2024,79,P,826,11,11,30000
6396,28,6,2024,34,P,977,5,3,40000
5400,23,2,2023,55,L,351,18,11,30000
9698,1,6,2024,29,P,466,17,6,30000
4757,24,11,2023,67,L,880,17,5,10000
9740,14,7,2023,64,L,164,8,8,20000
4330,5,5,2023,49,P,648,5,9,10000
9139,29,7,2024,44,P,855,10,8,50000
2572,31,10,2023,56,L,936,13,3,20000
2637,9,7,2022,50,L,993,3,4,10000
86,24,8,2023,77,L,653,15,1,50000
5070,10,11,2023,66,L,222,15,5,50000
7516,18,10,2023,58,P,50,18,11,20000
8047,3,7,2024,30,P,409,16,8,40000
8691,15,12,2024,75,L,38,14,10,30000
4096,27,8,2023,32,L,10,10,5,30000
1583,16,10,2023,66,P,101,12,5,50000
5501,30,12,2023,51,P,394,11,9,10000
3735,6,2,2024,41,L,500,6,10,20000
6085,26,10,2023,44,L,321,1,2,20000
3874,29,7,2024,60,L,734,3,12,30000
9791,25,1,2024,35,L,106,16,4,10000
2740,4,9,2024,79,P,601,15,13,10000
8884,21,12,2023,55,P,217,2,12,50000
5839,28,6,2023,29,P,371,15,10,10000
2062,27,7,2022,74,L,599,3,2,10000
5992,30,12,2022,70,P,583,7,7,50000
1941,24,10,2024,55,L,778,13,2,50000
6863,18,3,2023,49,L,299,12,6,50000
1542,31,11,2023,65,L,622,1,3,10000
1140,8,4,2024,39,L,14,20,4,10000
9034,25,4,2023,59,L,597,3,8,50000
5133,12,8,2022,65,P,281,6,1,50000
5270,17,5,2023,27,P,486,3,4,30000
2393,6,8,2024,45,P,943,20,2,40000
4058,30,7,2023,28,P,269,3,8,10000
4850,5,10,2024,28,L,902,14,2,30000
8352,19,11,2023,49,P,119,9,7,50000
802,5,4,2024,59,P,53,14,1,40000
9217,26,1,2023,52,P,511,15,8,40000
5075,6,7,2024,75,L,979,5,5,50000
4549,27,11,2022,41,P,784,20,10,20000
3860,31,5,2023,51,P,247,2,8,40000
8960,15,7,2024,54,L,29,14,12,20000
3281,18,8,2024,58,P,711,20,4,50000
3316,9,1,2023,70,P,961,1,7,50000
2458,9,1,2023,44,L,995,2,8,30000
4200,30,10,2022,65,L,288,19,6,10000
1524,14,6,2023,51,L,318,20,12,40000
5263,22,9,2022,23,P,590,9,9,30000
1162,17,9,2023,79,P,196,2,4,50000
3833,28,10,2023,49,L,898,18,11,50000
8774,13,2,2022,51,L,749,15,1,40000
6612,23,2,2023,79,L,691,14,13,40000
6390,19,2,2024,47,L,294,3,6,10000
7103,28,7,2022,54,L,846,19,12,10000
1258,18,2,2022,66,L,354,12,7,20000
2819,19,10,2022,45,P,374,14,3,50000
3575,7,10,2022,69,P,635,16,4,50000
2816,12,5,2022,41,P,535,8,4,10000
4500,30,10,2024,66,L,287,14,14,50000
2000,6,2,2023,57,L,216,20,9,40000
179,12,9,2024,63,L,538,7,11,50000
6313,25,8,2024,47,L,823,14,2,30000
2306,15,4,2022,79,P,37,7,8,40000
5551,31,8,2022,41,P,126,10,4,10000
1920,8,5,2022,49,L,832,20,1,40000
5369,21,1,2022,27,P,529,11,4,10000
2525,24,8,2022,26,P,702,3,1,50000
9679,16,1,2023,47,L,664,9,6,20000
1849,19,1,2023,74,L,900,9,8,50000
1249,16,11,2023,60,P,287,19,8,10000
629,12,11,2022,25,P,967,13,12,40000
1154,15,11,2024,28,P,256,10,10,50000
7514,3,2,2024,52,L,317,9,13,30000
4872,29,6,2024,31,L,192,17,2,40000
